645,Kari,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.445243146249397E+08, -1.417937493078889E+09,  4.910391708290613E+07,  7.712884172186823E+00, -3.735958788541468E+00,  1.851757124649154E-01,
646,Loge,
646,Loge,
646,Loge,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.811794129181788E+08, -1.379545874873213E+09,  4.503037683878601E+07,  8.707240002712737E+00, -2.634165329396963E+00, -5.251143650544114E-01,
647,Skoll,
647,Skoll,
647,Skoll,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.671303826923448E+08, -1.403737317740036E+09,  5.416436466250086E+07,  7.841823356106653E+00, -2.472588271819170E+00, -3.459090643948013E-01,
648,Surtur,
648,Surtur,
648,Surtur,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.407104203274387E+08, -1.390055380167955E+09,  4.260700137567347E+07,  7.862605220295757E+00, -5.298951926315344E+00, -1.239384161025676E-01,
649,Anthe,
649,Anthe,
649,Anthe,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.559491757119600E+08, -1.389241722430789E+09,  4.621407684766328E+07, -2.697972697648396E+00, -1.045391704430712E+01,  4.390554493799694E+00,
650,Jarnsaxa,
650,Jarnsaxa,
650,Jarnsaxa,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.331004430545117E+08, -1.389890710161858E+09,  4.917317671292806E+07,  8.602092631361950E+00, -4.717258181789174E+00,  2.758549645309771E-02,
651,Greip,
651,Greip,
651,Greip,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.654428439546055E+08, -1.379601547632493E+09,  4.534882740726161E+07,  9.474979210912149E+00, -2.091738724459392E+00, -4.928005721717482E-01,
652,Tarqeq,
652,Tarqeq,
652,Tarqeq,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.632984463210177E+08, -1.379544904238984E+09,  5.644146644838583E+07,  7.760980834288539E+00, -4.894604500600485E+00,  4.355069383851486E-01,
653,Aegaeon, 0.8
653,Aegaeon,
653,Aegaeon,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.559930694401928E+08, -1.389340141468981E+09,  4.626982270173240E+07,  4.293644480611907E+00, -1.628530721449606E+01,  6.766657985140448E+00,
699,Saturn,58232
699,Saturn,5.68319e26
699,Saturn,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000, -5.558326770921978E+08, -1.389387468326817E+09,  4.627908430906135E+07,  8.438249518797965E+00, -3.617142582582469E+00, -2.727563299000966E-01,
701,Ariel,581.1
701,Ariel,13.53e20
701,Ariel,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823519721988947E+09,  9.800163773422450E+08, -3.309362754636067E+07, -6.793618371329269E+00,  6.672922241097988E+00, -3.058844517101248E+00,
702,Umbriel,584.7
702,Umbriel,11.72e20
702,Umbriel,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823678779385472E+09,  9.800046225134295E+08, -3.292846461773258E+07, -2.239162788810146E+00,  5.469095992314974E+00, -4.555352494794558E+00,
703,Titania,788.9
703,Titania,35.27e20
703,Titania,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823121933309844E+09,  9.800804887578920E+08, -3.325741918548763E+07, -4.848008045708687E+00,  7.019288379984338E+00,  2.482420222652093E+00,
704,Oberon,761.4
704,Oberon,30.14e20
704,Oberon,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.822900981778544E+09,  9.801354109474727E+08, -3.320019738994706E+07, -3.596502049901293E+00,  6.796308597611841E+00,  2.828270983717993E+00,
705,Miranda,240
705,Miranda,0.659e20
705,Miranda,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823474423804035E+09,  9.800611292794795E+08, -3.282112454427147E+07,  3.637852708559985E+00,  4.930522752033106E+00, -2.805876825783788E+00,
706,Cordelia,13
706,Cordelia,
706,Cordelia,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823400505550226E+09,  9.800700904846914E+08, -3.289379162577993E+07,  7.548149921346690E+00,  4.539240479067404E+00,  4.240906329995101E+00,
707,Ophelia,16
707,Ophelia,
707,Ophelia,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823441529793408E+09,  9.800482491322529E+08, -3.298667738775235E+07, -1.129603214071459E+01,  7.432538167944283E+00, -4.760809136001141E+00,
708,Bianca,22
708,Bianca,
708,Bianca,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823438501832047E+09,  9.800481702774637E+08, -3.299351836840141E+07, -1.134237818969273E+01,  7.578895055701760E+00, -3.643899813880224E+00,
709,Cressida,33
709,Cressida,
709,Cressida,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823374807723097E+09,  9.800751881057080E+08, -3.289792244211775E+07,  4.296945059619415E+00,  5.660944800958911E+00,  7.149650096161106E+00,
710,Desdemona,29
710,Desdemona,
710,Desdemona,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823389891866301E+09,  9.800585107860388E+08, -3.299502992250341E+07, -1.061945826909432E+01,  8.510009261231232E+00,  4.214911248940929E+00,
711,Juliet,42
711,Juliet,
711,Juliet,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823481081701485E+09,  9.800465546683108E+08, -3.293663144816548E+07, -2.193524133037501E+00,  4.785489364644453E+00, -9.348925042993903E+00,
712,Portia,55
712,Portia,
712,Portia,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823480743471177E+09,  9.800487773501197E+08, -3.292091020064998E+07,  4.390483377196830E-03,  4.366881697319474E+00, -8.860511884259202E+00,
713,Rosalind,29
713,Rosalind,
713,Rosalind,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823358329724101E+09,  9.800679867687285E+08, -3.297440341290033E+07, -6.582441649548834E+00,  8.135056662079016E+00,  7.818422915367550E+00,
714,Belinda,34
714,Belinda,
714,Belinda,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823397629496082E+09,  9.800743324583403E+08, -3.286820200862479E+07,  5.952932585163429E+00,  4.689789393427915E+00,  2.727934326335761E+00,
715,Puck,77
715,Puck,
715,Puck,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823426367415957E+09,  9.800461318436465E+08, -3.302248951102489E+07, -1.026705662530917E+01,  7.712855010983274E+00, -1.004785286183913E+00,
716,Caliban,
716,Caliban,
716,Caliban,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.818524511972015E+09,  9.838971552065755E+08, -3.006058008629054E+07, -1.671266817119187E+00,  6.640545249793734E+00,  5.354281909674943E-01,
717,Sycorax,
717,Sycorax,
717,Sycorax,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.822039528696435E+09,  9.953241894028008E+08, -3.071997186821759E+07, -1.880499475049340E+00,  6.399788806090385E+00, -1.191535322472852E-01,
718,Prospero,
718,Prospero,
718,Prospero,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.834748029037467E+09,  9.625762721106563E+08, -2.824976226995361E+07, -2.648707015142839E+00,  6.035615339407286E+00,  2.605826818503272E-01,
719,Setebos,
719,Setebos,
719,Setebos,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.813608643938329E+09,  9.905077482582078E+08, -2.509718448235786E+07, -2.161197289655574E+00,  6.717550103101718E+00,  8.488366039894624E-02,
720,Stephano,
720,Stephano,
720,Stephano,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.831175047126061E+09,  9.834182521323409E+08, -3.138423423749310E+07, -1.867707585400509E+00,  5.613829515921338E+00, -3.899677560677548E-01,
721,Trinculo,
721,Trinculo,
721,Trinculo,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.822938249934795E+09,  9.709297236345654E+08, -3.499051240809929E+07, -3.019162449953358E+00,  6.008966011581199E+00,  8.753798112496414E-02,
722,Francisco,
722,Francisco,
722,Francisco,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.826536059426580E+09,  9.806034712738271E+08, -3.091718929109955E+07, -2.103770499155436E+00,  4.815373170630706E+00, -3.267777789334469E-02,
723,Margaret,
723,Margaret,
723,Margaret,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.820573369830018E+09,  9.625179711314278E+08, -5.187958848434830E+07, -2.095028301041570E+00,  6.118268394602296E+00, -3.660492722614439E-02,
724,Ferdinand,
724,Ferdinand,
724,Ferdinand,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.837850358653379E+09,  9.676044614221857E+08, -3.702622028082830E+07, -2.459961871820920E+00,  5.590966474378261E+00,  5.913800934926439E-03,
725,Perdita,
725,Perdita,
725,Perdita,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823343092685831E+09,  9.800749267663143E+08, -3.294940132166076E+07, -3.221517694419095E+00,  7.566035619378754E+00,  8.501992546349731E+00,
726,Mab,
726,Mab,
726,Mab,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823352459037853E+09,  9.800644605992434E+08, -3.301073362217647E+07, -7.753026224064141E+00,  7.997792074365384E+00,  5.110450477975845E+00,
727,Cupid,
727,Cupid,
727,Cupid,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823480177491763E+09,  9.800416968068333E+08, -3.297438794104582E+07, -6.746467955469928E+00,  6.030577773989508E+00, -7.569071331796589E+00,
799,Uranus,25362
799,Uranus,86.8103e24
799,Uranus,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.823418000818237E+09,  9.800602291134731E+08, -3.293807330068141E+07, -2.282718576300823E+00,  6.115936833200098E+00,  5.221731038785116E-02,
801,Triton,1352.6
801,Triton,214.7e20
801,Triton,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181862861707227E+09, -1.612228647176875E+09, -6.296830911237800E+07,  5.592087740325303E+00,  5.677042036958292E+00, -2.482909620309721E+00,
802,Nereid,170
802,Nereid,
802,Nereid,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.179614408676297E+09, -1.606336951990623E+09, -6.287620347788358E+07,  1.554127673656022E+00,  4.261896709545325E+00, -2.269310793094810E-01,
803,Naiad,29
803,Naiad,
803,Naiad,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181824672264457E+09, -1.612506997192356E+09, -6.318647748852527E+07,  2.285053676630062E+00,  1.659012230360567E+01,  2.988178634300322E+00,
804,Thalassa,40
804,Thalassa,
804,Thalassa,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181795919880188E+09, -1.612553586822283E+09, -6.318835963368940E+07,  1.223621815675684E+01,  1.001237087963840E+01, -2.626103908750713E+00,
805,Despina,74
805,Despina,
805,Despina,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181751925301792E+09, -1.612554690479593E+09, -6.317053512301278E+07,  1.051920314579426E+01, -1.258952302233289E-01, -5.532439603550047E+00,
806,Galatea,79
806,Galatea,
806,Galatea,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181764805179235E+09, -1.612456983467325E+09, -6.314100431179583E+07, -7.498343012329734E+00,  1.139201573063960E+00,  2.303060190081855E+00,
807,Larissa,104
807,Larissa,
807,Larissa,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181747821133763E+09, -1.612576059198462E+09, -6.317632809960353E+07,  9.810612934868127E+00,  1.761436868840263E+00, -4.560068953003690E+00,
808,Proteus,218
808,Proteus,
808,Proteus,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181684160891910E+09, -1.612575992788314E+09, -6.315041510830784E+07,  5.260026297146170E+00, -7.644685277679427E-01, -3.688613745960471E+00,
809,Halimede,
809,Halimede,
809,Halimede,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.168464164915809E+09, -1.617598469818292E+09, -5.297081497899520E+07,  2.220576380878160E+00,  5.511573765228973E+00,  1.840014857532470E-01,
810,Psamathe,
810,Psamathe,
810,Psamathe,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.154724958690652E+09, -1.585646317042960E+09, -6.761326687803948E+07,  2.080959646060695E+00,  5.305921920085026E+00, -5.323471116289311E-01,
811,Sao,
811,Sao,
811,Sao,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.172668865709281E+09, -1.605011664863952E+09, -4.797109977387214E+07,  1.562030063720576E+00,  4.583346161039811E+00, -7.676599929927552E-02,
812,Laomedeia,
812,Laomedeia,
812,Laomedeia,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.199843596368859E+09, -1.625560577477030E+09, -8.054528907171440E+07,  2.266843014457761E+00,  5.360837008665213E+00, -2.316306034309461E-01,
813,Neso,
813,Neso,
813,Neso,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.130452312651030E+09, -1.621230829793960E+09, -8.904680226772821E+07,  1.764375567535474E+00,  5.296857543086992E+00, -3.439525006433104E-01,
814,2004N1,
814,2004N1,
814,2004N1,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181841997168854E+09, -1.612425471874029E+09, -6.316143238458610E+07, -3.960117592963868E+00,  9.068497218486645E+00,  3.679964088858733E+00,
899,Neptune,24624
899,Neptune,102.41e24
899,Neptune,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  4.181780812208275E+09, -1.612510982534575E+09, -6.316682202158093E+07,  1.918588938287789E+00,  5.103464841972834E+00, -1.488447516591940E-01,
901,Charon,605
901,Charon,1.53e21
901,Charon,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276394109680110E+09, -4.768731859719358E+09,  1.410691730159388E+08,  5.319558204781732E+00,  1.537840568958345E-01, -1.723066135394856E+00,
902,Nix,
902,Nix,
902,Nix,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276393904541643E+09, -4.768705213297192E+09,  1.411122220429928E+08,  5.459817727271610E+00,  3.384777460013959E-01, -1.671475560284720E+00,
903,Hydra,
903,Hydra,
903,Hydra,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276425239675173E+09, -4.768718514121220E+09,  1.410358154203579E+08,  5.324335152631640E+00,  1.985552285215760E-01, -1.658356817157644E+00,
904,Kerberos,
904,Kerberos,
904,Kerberos,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276407276604763E+09, -4.768694097658301E+09,  1.411056492040572E+08,  5.437184994430424E+00,  3.048400654116452E-01, -1.685826361229052E+00,
905,Styx,
905,Styx,
905,Styx,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276389965630589E+09, -4.768710822098575E+09,  1.411100812680154E+08,  5.469905042606247E+00,  3.509502146296697E-01, -1.669413779085591E+00,
999,Pluto,1195
999,Pluto,1.307e22
999,Pluto,2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  1.276380295131476E+09, -4.768739743862436E+09,  1.410806157908132E+08,  5.365868336317608E+00,  3.033571349226094E-01, -1.564072519869512E+00,
